OvertimePay,OtherPay,TotalPayBenefits,Status_Binary
0.0,616.87,27667.18,1
1165.28,229.78,27646.76,1
0.0,0.0,27581.11,1
1468.69,3578.41,27565.86,1
1166.92,1811.8,27443.61,1
108.23,0.0,27344.45,1
0.0,2855.35,27339.49,1
0.0,1055.63,27338.56,1
616.63,873.39,27267.43,1
0.0,3577.39,27263.75,1
458.54,1726.03,27191.64,1
0.0,0.0,27188.54,1
975.15,411.98,27188.17,1
0.0,0.0,27112.98,1
794.73,1988.78,27062.7,1
894.8,3194.49,27006.28,1
0.0,3238.12,26952.26,1
0.0,1261.72,26934.28,1
0.0,4117.79,26926.65,1
0.0,633.1,26895.49,1
0.0,36.77,26798.23,1
0.0,277.09,26756.03,1
0.0,27.98,26742.52,1
0.0,948.79,26740.14,1
0.0,3216.2,26728.43,1
0.0,0.0,26668.77,1
0.0,780.8,26631.61,1
0.0,358.2,26611.43,1
0.0,0.0,26540.83,1
0.0,0.0,26469.25,1
0.0,2295.78,26457.77,1
0.0,1494.38,26401.54,1
0.0,230.4,26283.07,1
219.69,532.82,26207.95,1
917.85,330.1,26189.06,1
0.0,1221.83,26164.39,1
0.0,3150.44,26140.03,1
1742.05,18199.15,26138.39,1
0.0,1797.69,26136.45,1
0.0,1221.24,26105.91,1
503.56,3653.93,26084.35,1
0.0,7222.9,26068.55,1
0.0,3783.62,26068.33,1
0.0,1779.12,26058.34,1
1154.4,316.83,26006.18,1
0.0,14030.0,26002.85,1
0.0,1423.64,25904.67,1
3083.29,7857.67,25878.27,1
0.0,825.37,25866.41,1
1054.52,2571.07,25845.52,1
0.0,693.65,25800.66,1
0.0,25595.0,25595.0,1
0.0,3064.67,25581.0,1
1703.63,406.39,25531.8,1
0.0,125.96,25508.82,1
0.0,2862.82,25430.08,1
3178.02,1854.26,25405.98,1
1511.49,1667.29,25363.91,1
0.0,2926.29,25354.06,1
0.0,18729.13,25308.14,1
722.1,322.35,25307.35,1
0.0,395.53,25265.81,1
0.0,25226.41,25226.41,1
0.0,0.0,25224.36,1
0.0,1920.9,25213.96,1
2457.18,2929.99,25170.01,1
0.0,258.5,25157.68,1
951.89,1771.78,25025.42,1
265.67,1020.19,24924.49,1
0.0,2904.65,24897.2,1
0.0,0.0,24821.37,1
0.0,6986.19,24783.15,1
0.0,2019.62,24643.19,1
0.0,3205.78,24547.55,1
854.12,684.67,24524.31,1
0.0,0.0,24450.11,1
127.97,846.42,24447.66,1
0.0,169.55,24227.77,1
0.0,3826.34,24224.71,1
639.89,1166.16,24221.58,1
0.0,1076.47,24143.7,1
0.0,452.1,24092.01,1
0.0,0.0,24080.76,1
1186.92,3794.32,24019.16,1
0.0,2873.71,24005.23,1
0.0,1454.52,23988.11,1
0.0,2099.83,23979.1,1
0.0,275.93,23940.14,1
0.0,3638.98,23830.28,1
1337.89,1364.17,23700.14,1
0.0,2585.8,23640.2,1
0.0,561.7,23639.2,1
0.0,3448.95,23620.08,1
7203.29,15243.37,23592.65,1
0.0,67.91,23511.9,1
60.15,955.64,23476.99,1
0.0,977.05,23287.68,1
0.0,743.75,23285.66,1
0.0,2820.45,23282.14,1
0.0,160.31,23237.16,1
0.0,586.24,23183.16,1
0.0,18.47,23092.1,1
0.0,2795.54,23032.5,1
1152.26,1223.86,23002.63,1
0.0,186.89,22985.91,1
0.0,2789.57,22983.87,1
0.0,155.29,22950.61,1
0.0,871.08,22945.76,1
0.0,14.52,22940.99,1
0.0,457.98,22933.06,1
0.0,0.0,22861.49,1
0.0,2178.17,22853.36,1
0.0,987.06,22771.99,1
0.0,1382.18,22720.9,1
0.0,1029.28,22689.74,1
0.0,0.0,22657.7,1
0.0,120.61,22639.48,1
0.0,213.28,22391.16,1
610.59,488.1,22253.6,1
0.0,628.8,22200.26,1
0.0,0.0,22183.86,1
0.0,512.97,22162.4,1
0.0,3502.08,22127.12,1
255.67,853.4,22108.8,1
1139.03,284.44,22068.45,1
2378.26,5802.37,22064.56,1
0.0,671.86,21968.17,1
0.0,2619.18,21858.83,1
65.91,1866.82,21769.35,1
0.0,0.0,21717.5,1
0.0,0.0,21684.75,1
0.0,759.22,21591.11,1
1532.48,2991.78,21586.3,1
0.0,1111.73,21557.68,1
1020.01,2009.96,21493.83,1
0.0,99.99,21486.36,1
0.0,2265.76,21447.94,1
0.0,1122.41,21444.77,1
0.0,951.16,21274.29,1
0.0,701.73,21222.13,1
0.0,175.0,21157.42,1
0.0,2517.4,20999.22,1
1023.83,1145.95,20976.74,1
0.0,701.55,20894.55,1
0.0,1123.22,20889.07,1
0.0,554.89,20880.67,1
0.0,1477.44,20841.25,1
1606.24,2283.24,20816.93,1
0.0,835.92,20767.84,1
0.0,804.25,20704.44,1
0.0,2104.32,20686.96,1
0.0,5497.54,20668.06,1
0.0,267.65,20587.89,1
4739.19,2256.75,20536.44,1
0.0,684.0,20482.85,1
0.0,850.79,20462.67,1
0.0,2438.73,20426.48,1
0.0,603.05,20418.96,1
0.0,36.6,20407.08,1
0.0,546.65,20259.6,1
286.49,1110.22,20235.85,1
1068.6,1165.54,20231.62,1
0.0,2749.66,20203.17,1
0.0,1086.65,20165.51,1
0.0,607.45,20070.75,1
0.0,2934.65,20013.24,1
0.0,698.79,20003.0,1
0.0,2658.89,19989.04,1
0.0,1084.34,19967.42,1
0.0,748.0,19954.46,1
0.0,510.71,19925.28,1
50.84,0.0,19845.88,1
0.0,2828.79,19799.52,1
0.0,2382.53,19688.15,1
0.0,604.58,19659.26,1
0.0,3196.6,19569.75,1
0.0,833.62,19548.22,1
0.0,0.0,19416.86,1
3506.6,13168.5,19377.07,1
0.0,787.78,19371.55,1
0.0,1040.17,19254.41,1
0.0,1808.09,19146.39,1
0.0,2669.6,19143.08,1
0.0,275.0,19104.14,1
0.0,1522.48,19056.51,1
0.0,14287.63,18946.99,1
0.0,888.4,18934.27,1
59.49,1594.02,18919.15,1
0.0,101.86,18864.31,1
0.0,1668.93,18632.37,1
38.89,1945.24,18528.05,1
934.5,290.93,18518.99,1
0.0,2305.54,18423.55,1
0.0,65.91,18397.4,1
0.0,777.49,18395.47,1
0.0,1351.32,18335.4,1
627.76,227.71,18288.0,1
0.0,490.44,18162.16,1
0.0,2167.69,18134.58,1
1930.28,2021.2,18118.37,1
0.0,461.36,18012.08,1
0.0,56.54,17976.46,1
0.0,2620.09,17954.54,1
7230.79,8037.92,17937.8,1
0.0,3849.43,17926.12,1
0.0,1616.53,17820.87,1
0.0,0.0,17701.73,1
0.0,634.51,17692.31,1
0.0,279.47,17635.09,1
0.0,1334.5,17609.87,1
0.0,0.0,17586.93,1
0.0,0.0,17581.21,1
1276.66,1631.77,17460.17,1
0.0,2444.43,17452.6,1
0.0,0.0,17396.55,1
0.0,576.49,17339.59,1
0.0,2367.64,17328.13,1
0.0,2034.33,17311.67,1
0.0,1349.98,17308.85,1
0.0,1263.26,17224.28,1
0.0,95.58,17210.13,1
5207.56,6161.37,17171.45,1
0.0,0.0,17081.13,1
0.0,1952.62,17076.3,1
0.0,6.46,17059.26,1
0.0,0.0,17045.45,1
0.0,591.37,16857.52,1
0.0,1514.2,16846.05,1
210.84,2509.63,16764.27,1
0.0,1991.85,16742.91,1
0.0,1428.23,16732.71,1
135.29,1551.35,16697.97,1
0.0,485.04,16623.28,1
0.0,2558.37,16559.61,1
6190.27,1347.85,16475.3,1
0.0,1988.42,16457.07,1
0.0,946.74,16442.08,1
0.0,1328.64,16406.56,1
205.91,470.1,16401.5,1
0.0,2474.26,16348.71,1
0.0,367.3,16337.83,1
0.0,362.49,16324.16,1
0.0,436.62,16225.44,1
0.0,947.47,16202.5,1
0.0,562.26,16199.35,1
823.64,1619.48,16169.94,1
0.0,509.14,16144.54,1
0.0,431.16,16055.4,1
0.0,0.0,16028.67,1
0.0,256.23,15968.04,1
0.0,214.99,15845.29,1
0.0,0.0,15834.94,1
0.0,841.09,15795.6,1
0.0,88.56,15790.82,1
0.0,702.67,15770.36,1
0.0,215.11,15766.84,1
0.0,607.21,15759.26,1
0.0,921.92,15747.57,1
0.0,2165.01,15730.34,1
0.0,15.58,15719.07,1
0.0,1842.91,15685.01,1
0.0,1097.54,15581.31,1
0.0,1784.74,15579.72,1
0.0,702.93,15494.62,1
0.0,0.0,15406.59,1
0.0,1918.8,15404.47,1
0.0,1721.16,15402.66,1
1020.01,1268.34,15353.87,1
0.0,1749.22,15208.06,1
0.0,48.63,15207.58,1
0.0,0.0,15202.88,1
0.0,506.5,15162.65,1
903.42,1671.8,15130.5,1
0.0,993.92,15001.73,1
0.0,0.0,14992.08,1
0.0,350.62,14919.09,1
0.0,1012.47,14884.13,1
0.0,919.12,14788.29,1
0.0,175.71,14777.78,1
0.0,0.0,14717.47,1
0.0,162.99,14688.06,1
0.0,914.68,14587.62,1
0.0,1946.77,14577.64,1
0.0,2076.21,14563.56,1
0.0,1711.5,14551.36,1
0.0,0.0,14510.51,1
0.0,5083.66,14480.6,1
0.0,414.73,14458.73,1
0.0,1704.62,14405.88,1
0.0,1437.15,14391.62,1
61.19,1526.6,14391.48,1
0.0,1995.02,14382.13,1
0.0,0.0,14336.49,1
0.0,1148.85,14319.5,1
0.0,223.47,14307.05,1
0.0,1217.38,14295.65,1
0.0,343.72,14288.12,1
0.0,560.65,14269.74,1
0.0,395.32,14269.21,1
0.0,1998.38,14205.19,1
0.0,748.86,14194.37,1
0.0,806.38,14165.3,1
0.0,943.95,14119.44,1
0.0,1189.37,14078.75,1
0.0,796.56,13979.74,1
0.0,24.06,13971.88,1
0.0,1441.48,13895.05,1
0.0,369.58,13869.84,1
0.0,1135.72,13837.62,1
1117.24,1091.0,13809.88,1
0.0,23.37,13778.28,1
0.0,1613.24,13760.51,1
0.0,3.33,13634.99,1
0.0,0.0,13623.67,1
0.0,0.0,13611.17,1
0.0,308.11,13526.76,1
0.0,4623.78,13515.08,1
0.0,424.86,13471.56,1
0.0,660.49,13433.05,1
0.0,734.68,13430.04,1
0.0,907.3,13391.4,1
0.0,53.39,13362.0,1
0.0,0.0,13264.44,1
0.0,352.89,13254.15,1
0.0,1052.23,13202.32,1
0.0,427.13,13177.01,1
0.0,169.48,13175.67,1
447.4,812.19,13155.35,1
0.0,790.92,13094.26,1
0.0,662.78,13084.6,1
0.0,1848.16,13066.44,1
801.14,616.38,13053.68,1
0.0,953.7,13043.94,1
0.0,1033.29,13028.9,1
0.0,388.09,12997.08,1
0.0,592.96,12985.87,1
0.0,379.61,12981.03,1
0.0,196.58,12980.36,1
0.0,930.43,12947.32,1
0.0,285.09,12926.59,1
0.0,692.74,12912.5,1
0.0,1029.92,12849.82,1
0.0,453.58,12799.54,1
0.0,102.41,12796.17,1
1486.54,1162.38,12779.33,1
0.0,203.6,12742.22,1
0.0,1408.99,12717.35,1
0.0,389.1,12663.25,1
0.0,0.0,12646.79,1
1225.88,6075.09,12613.68,1
0.0,471.74,12578.52,1
0.0,1640.95,12563.84,1
1186.92,1559.01,12562.51,1
0.0,927.79,12536.48,1
0.0,10.94,12439.91,1
0.0,0.0,12411.58,1
0.0,351.4,12394.25,1
0.0,1444.33,12391.18,1
0.0,355.61,12364.26,1
0.0,331.18,12343.32,1
0.0,181.78,12285.29,1
0.0,1006.18,12207.51,1
0.0,1355.75,12195.51,1
374.06,799.86,12189.67,1
0.0,0.0,12128.32,1
0.0,360.67,12113.3,1
0.0,494.04,12110.86,1
0.0,379.84,12104.32,1
0.0,1132.31,12054.74,1
0.0,1257.69,12042.79,1
0.0,1485.92,12042.22,1
0.0,535.08,12007.3,1
0.0,214.9,11983.32,1
0.0,248.66,11942.93,1
0.0,404.11,11937.23,1
481.23,638.61,11870.28,1
0.0,72.53,11865.88,1
0.0,439.53,11812.86,1
0.0,27.45,11785.83,1
930.42,432.0,11780.23,1
0.0,314.9,11754.48,1
0.0,0.0,11750.42,1
0.0,1505.74,11747.96,1
0.0,0.0,11688.91,1
0.0,692.42,11686.0,1
1709.05,294.61,11626.26,1
0.0,403.34,11601.47,1
0.0,904.23,11599.98,1
1823.27,753.78,11561.85,1
0.0,1061.55,11558.7,1
121.71,172.85,11549.74,1
0.0,68.6,11472.45,1
0.0,323.31,11452.05,1
1550.7,0.0,11433.29,1
0.0,599.43,11356.85,1
0.0,548.45,11345.58,1
0.0,272.61,11322.87,1
0.0,0.0,11316.29,1
0.0,1344.19,11313.04,1
854.53,703.32,11306.45,1
0.0,807.12,11260.43,1
0.0,157.67,11260.13,1
0.0,840.57,11255.72,1
0.0,1138.23,11230.21,1
778.9,62.84,11201.92,1
0.0,695.72,11200.99,1
0.0,1320.07,11191.81,1
0.0,985.71,11190.91,1
0.0,0.0,11182.51,1
0.0,382.54,11114.7,1
0.0,19.16,11103.0,1
0.0,923.86,11084.42,1
0.0,1309.63,11047.04,1
0.0,837.29,10983.66,1
0.0,853.58,10931.27,1
0.0,117.64,10927.5,1
0.0,898.15,10916.48,1
0.0,0.0,10904.53,1
0.0,0.0,10901.63,1
0.0,56.59,10863.18,1
0.0,364.95,10861.28,1
3123.3,735.28,10851.82,1
69.73,1269.99,10850.27,1
0.0,231.86,10775.28,1
0.0,0.0,10762.41,1
722.46,625.83,10759.37,1
0.0,1721.39,10745.48,1
0.0,262.7,10661.88,1
0.0,1162.37,10657.57,1
0.0,1165.05,10613.78,1
0.0,0.0,10571.58,1
0.0,474.61,10518.97,1
0.0,269.73,10469.18,1
0.0,48.0,10467.12,1
0.0,194.28,10450.96,1
0.0,1232.26,10418.53,1
813.45,187.27,10416.31,1
0.0,6.99,10361.16,1
0.0,291.87,10360.94,1
0.0,534.56,10358.43,1
0.0,0.0,10357.77,1
0.0,0.0,10232.36,1
0.0,403.21,10213.18,1
0.0,222.88,10181.58,1
0.0,396.44,10154.43,1
0.0,441.61,10136.97,1
0.0,10095.96,10095.96,1
0.0,476.25,10082.6,1
0.0,1438.58,10070.03,1
0.0,243.23,10038.76,1
0.0,659.69,10028.78,1
0.0,0.0,9999.59,1
0.0,142.1,9997.23,1
0.0,873.7,9986.7,1
0.0,91.47,9961.2,1
0.0,318.64,9951.46,1
0.0,1164.18,9856.62,1
0.0,592.84,9794.15,1
0.0,594.12,9757.56,1
0.0,569.13,9755.58,1
1263.68,4880.19,9731.6,1
0.0,527.11,9715.62,1
0.0,58.38,9708.82,1
0.0,889.8,9708.72,1
0.0,1136.71,9707.19,1
0.0,157.0,9698.69,1
116.8,601.86,9696.06,1
0.0,1288.12,9685.99,1
0.0,127.29,9676.82,1
480.51,323.15,9666.21,1
0.0,0.0,9551.1,1
0.0,700.41,9549.74,1
875.81,5816.61,9443.33,1
0.0,0.0,9428.76,1
0.0,633.2,9397.17,1
0.0,0.0,9388.02,1
0.0,1231.69,9370.79,1
0.0,1020.65,9360.39,1
0.0,1284.38,9237.33,1
0.0,0.0,9234.09,1
0.0,1137.84,9225.56,1
0.0,73.86,9224.64,1
0.0,459.87,9182.73,1
0.0,1070.84,9129.82,1
0.0,1076.74,9061.61,1
0.0,251.0,9061.23,1
0.0,0.0,9040.57,1
0.0,0.0,9027.52,1
0.0,1104.54,9023.9,1
0.0,767.5,8997.34,1
0.0,0.0,8979.89,1
0.0,239.07,8973.71,1
0.0,175.15,8972.43,1
0.0,673.38,8894.2,1
0.0,1046.54,8893.96,1
0.0,0.0,8842.58,1
0.0,539.64,8832.7,1
0.0,185.24,8761.52,1
629.41,701.89,8755.27,1
0.0,280.16,8744.13,1
0.0,235.29,8743.09,1
0.0,1033.58,8713.09,1
0.0,214.34,8621.18,1
0.0,1074.52,8556.81,1
0.0,451.02,8553.35,1
0.0,861.35,8492.32,1
0.0,990.88,8470.67,1
0.0,75.89,8425.73,1
902.7,475.4,8408.87,1
0.0,354.96,8380.37,1
0.0,9.42,8375.54,1
0.0,339.98,8358.06,1
0.0,19.02,8345.69,1
0.0,0.0,8284.94,1
0.0,220.9,8230.71,1
0.0,0.0,8215.85,1
0.0,60.0,8214.87,1
0.0,1396.72,8196.62,1
0.0,398.02,8181.09,1
0.0,503.23,8177.6,1
0.0,331.49,8175.5,1
0.0,0.0,8171.47,1
0.0,208.26,8167.46,1
0.0,1114.11,8106.13,1
0.0,438.55,8031.29,1
0.0,3392.77,8025.18,1
0.0,739.37,8012.45,1
0.0,638.36,7979.94,1
0.0,246.49,7946.34,1
0.0,374.55,7938.0,1
0.0,19.97,7917.07,1
0.0,247.91,7913.02,1
248.25,182.34,7901.69,1
0.0,207.84,7873.22,1
0.0,207.85,7841.28,1
1132.73,371.49,7811.19,1
0.0,576.84,7796.48,1
0.0,4132.79,7718.16,1
0.0,203.44,7716.32,1
0.0,0.0,7716.29,1
0.0,567.45,7626.01,1
0.0,0.0,7618.93,1
0.0,6179.54,7612.7,1
0.0,422.22,7591.48,1
1046.73,516.9,7583.06,1
0.0,622.33,7559.98,1
0.0,512.57,7529.49,1
0.0,0.0,7487.88,1
0.0,46.49,7439.98,1
0.0,893.69,7436.06,1
0.0,650.36,7424.82,1
0.0,81.56,7415.36,1
0.0,6375.5,7392.55,1
0.0,489.87,7366.08,1
0.0,264.69,7356.4,1
0.0,849.35,7309.84,1
0.0,450.96,7277.81,1
0.0,650.77,7229.96,1
0.0,922.44,7229.49,1
1023.83,537.69,7208.05,1
0.0,273.98,7198.55,1
0.0,193.02,7165.7,1
0.0,191.73,7153.35,1
0.0,126.02,7113.03,1
0.0,7104.03,7104.03,1
2001.51,231.79,7089.64,1
0.0,7063.67,7063.67,1
0.0,5707.47,7017.4,1
0.0,367.71,7013.54,1
0.0,146.84,6984.39,1
0.0,0.0,6949.23,1
0.0,6944.8,6944.8,1
958.65,143.8,6941.68,1
0.0,767.06,6905.83,1
0.0,265.4,6902.64,1
770.15,307.82,6880.61,1
0.0,176.15,6877.06,1
0.0,0.0,6868.72,1
0.0,1134.74,6868.33,1
0.0,366.0,6837.76,1
0.0,0.0,6819.1,1
0.0,509.47,6808.23,1
0.0,0.0,6722.16,1
0.0,1109.54,6720.52,1
0.0,878.36,6716.71,1
0.0,1718.85,6705.29,1
0.0,177.78,6676.17,1
0.0,0.0,6661.33,1
0.0,93.13,6624.85,1
0.0,979.73,6613.25,1
0.0,838.81,6577.28,1
0.0,372.27,6535.75,1
0.0,90.21,6478.67,1
0.0,524.33,6472.53,1
0.0,0.0,6467.07,1
0.0,175.37,6460.21,1
509.0,170.31,6446.81,1
0.0,165.07,6424.25,1
0.0,0.0,6408.46,1
0.0,396.06,6368.26,1
0.0,176.58,6352.27,1
0.0,27.71,6254.79,1
0.0,0.0,6241.99,1
0.0,528.44,6230.71,1
0.0,111.84,6228.99,1
0.0,16.41,6210.45,1
0.0,219.39,6204.52,1
0.0,94.47,6202.28,1
0.0,152.13,6155.57,1
0.0,212.78,6146.05,1
0.0,46.49,6125.65,1
0.0,201.16,6110.75,1
0.0,570.26,6094.01,1
1116.9,592.01,6089.08,1
0.0,547.93,6024.89,1
462.63,268.87,6020.87,1
0.0,103.39,6013.46,1
0.0,0.0,6001.91,1
0.0,0.0,5971.81,1
0.0,0.0,5908.77,1
0.0,155.08,5899.38,1
0.0,14.16,5894.09,1
0.0,37.28,5874.33,1
0.0,1444.4,5861.96,1
0.0,142.41,5846.39,1
0.0,289.52,5810.96,1
0.0,277.76,5774.24,1
0.0,4730.68,5726.96,1
0.0,529.88,5716.91,1
0.0,0.0,5703.4,1
0.0,0.0,5701.14,1
0.0,64.93,5673.05,1
0.0,0.0,5657.22,1
0.0,122.99,5611.28,1
0.0,146.4,5610.8,1
0.0,32.0,5591.52,1
511.34,207.77,5585.35,1
0.0,3915.52,5563.68,1
1495.09,301.25,5532.65,1
0.0,86.33,5451.09,1
0.0,139.46,5439.45,1
0.0,153.15,5423.0,1
0.0,134.85,5387.78,1
0.0,108.46,5347.14,1
0.0,4389.15,5313.51,1
0.0,243.16,5302.05,1
0.0,439.83,5297.96,1
0.0,18.25,5296.71,1
0.0,120.87,5294.95,1
0.0,849.0,5242.43,1
0.0,103.58,5234.11,1
0.0,2380.28,5183.19,1
0.0,486.25,5145.61,1
0.0,371.2,5102.76,1
0.0,147.96,5071.39,1
0.0,585.73,5028.78,1
0.0,270.56,5002.43,1
0.0,125.97,4995.25,1
0.0,823.12,4988.1,1
0.0,194.64,4987.2,1
0.0,252.71,4967.9,1
0.0,250.44,4963.23,1
0.0,329.51,4956.79,1
0.0,1046.1,4947.41,1
0.0,40.67,4885.01,1
0.0,0.0,4861.04,1
0.0,119.4,4857.14,1
0.0,15.3,4850.22,1
835.0,102.93,4849.58,1
0.0,0.0,4848.15,1
0.0,244.04,4838.97,1
0.0,171.96,4831.32,1
0.0,166.55,4825.91,1
0.0,4774.52,4822.27,1
0.0,31.56,4813.24,1
0.0,198.96,4738.12,1
0.0,143.29,4729.55,1
0.0,124.22,4727.79,1
0.0,283.08,4721.8,1
0.0,140.57,4701.01,1
0.0,124.58,4677.63,1
0.0,63.69,4660.69,1
0.0,0.0,4659.36,1
0.0,0.0,4657.39,1
0.0,0.0,4645.56,1
0.0,24.4,4571.44,1
0.0,121.26,4564.74,1
0.0,120.28,4553.59,1
0.0,530.03,4538.72,1
0.0,331.2,4515.54,1
0.0,339.09,4510.8,1
0.0,91.58,4474.38,1
0.0,252.35,4450.83,1
0.0,517.66,4435.32,1
0.0,2225.96,4433.44,1
0.0,26.72,4418.7,1
0.0,0.0,4365.16,1
531.5,3776.4,4350.98,1
0.0,4.24,4313.51,1
0.0,0.0,4311.45,1
0.0,499.48,4278.38,1
0.0,112.3,4272.81,1
0.0,200.76,4258.12,1
0.0,0.0,4227.72,1
0.0,3410.56,4212.48,1
0.0,3379.2,4197.67,1
1490.27,175.15,4187.72,1
0.0,456.19,4186.88,1
0.0,272.3,4172.79,1
0.0,80.79,4161.91,1
0.0,441.42,4159.69,1
105.05,298.84,4147.86,1
0.0,3280.67,4116.63,1
0.0,3264.4,4096.94,1
0.0,3456.5,4081.78,1
0.0,365.9,4065.16,1
0.0,460.4,4049.72,1
0.0,414.97,4043.17,1
0.0,27.12,4037.75,1
0.0,1222.54,3987.36,1
0.0,2915.21,3986.14,1
0.0,155.7,3971.7,1
66.79,102.55,3953.28,1
0.0,115.65,3946.31,1
0.0,116.48,3925.75,1
0.0,1248.73,3914.59,1
557.92,197.74,3901.31,1
1112.74,243.16,3883.06,1
0.0,0.0,3834.06,1
0.0,450.98,3833.33,1
0.0,3220.57,3804.72,1
0.0,288.85,3804.15,1
0.0,118.13,3792.9,1
0.0,112.95,3789.25,1
0.0,9.18,3759.92,1
0.0,0.0,3733.81,1
0.0,437.85,3729.65,1
0.0,79.41,3720.73,1
927.04,1712.96,3718.03,1
0.0,59.26,3716.88,1
0.0,82.13,3714.66,1
0.0,61.98,3710.9,1
0.0,0.0,3686.7,1
0.0,89.0,3628.93,1
0.0,466.89,3622.56,1
0.0,3058.67,3611.98,1
0.0,0.0,3611.89,1
0.0,108.46,3532.82,1
0.0,81.44,3511.39,1
0.0,3486.4,3486.4,1
0.0,415.94,3448.98,1
700.55,249.93,3430.3,1
0.0,95.25,3417.66,1
0.0,365.17,3344.03,1
0.0,2329.0,3337.82,1
929.7,165.82,3323.98,1
0.0,474.74,3298.84,1
0.0,0.0,3286.35,1
0.0,0.0,3270.13,1
0.0,20.0,3268.3,1
0.0,181.25,3260.18,1
0.0,453.85,3244.1,1
0.0,0.0,3241.09,1
0.0,443.46,3234.73,1
0.0,54.76,3215.93,1
0.0,0.0,3205.87,1
0.0,312.26,3192.95,1
0.0,84.39,3173.18,1
0.0,15.12,3165.48,1
0.0,336.34,3159.85,1
0.0,222.25,3121.61,1
0.0,185.41,3068.19,1
0.0,0.0,3059.27,1
0.0,60.18,3047.11,1
0.0,85.09,3040.03,1
0.0,124.1,3029.06,1
0.0,172.31,3017.62,1
0.0,87.88,3004.91,1
0.0,2373.0,2976.36,1
0.0,59.26,2972.69,1
0.0,305.96,2972.25,1
0.0,59.59,2943.29,1
0.0,0.0,2915.08,1
0.0,2346.47,2902.71,1
0.0,71.24,2900.29,1
0.0,59.38,2888.38,1
0.0,318.49,2840.59,1
0.0,82.49,2837.46,1
0.0,102.56,2804.36,1
0.0,313.85,2799.72,1
0.0,160.9,2792.99,1
0.0,0.0,2777.17,1
0.0,323.06,2751.64,1
0.0,134.1,2727.62,1
0.0,0.0,2713.87,1
0.0,123.96,2673.16,1
0.0,51.69,2662.55,1
0.0,181.16,2643.36,1
0.0,74.35,2612.15,1
0.0,192.8,2602.39,1
0.0,0.0,2590.25,1
0.0,67.91,2578.87,1
0.0,2120.51,2504.11,1
0.0,1987.9,2492.86,1
0.0,291.66,2491.83,1
0.0,642.48,2459.26,1
0.0,181.44,2445.64,1
0.0,116.17,2441.97,1
0.0,88.45,2440.14,1
0.0,95.8,2427.56,1
0.0,29.17,2412.82,1
0.0,106.61,2377.55,1
0.0,371.94,2339.8,1
0.0,0.0,2325.64,1
0.0,2291.52,2314.44,1
0.0,59.26,2311.77,1
0.0,85.09,2306.02,1
0.0,0.0,2305.73,1
0.0,106.86,2305.46,1
0.0,65.01,2294.75,1
0.0,92.97,2289.3,1
0.0,2287.37,2287.37,1
0.0,57.12,2249.99,1
727.15,151.24,2236.17,1
0.0,287.71,2226.9,1
0.0,56.64,2224.79,1
0.0,58.33,2222.74,1
0.0,196.8,2220.42,1
0.0,9.6,2208.67,1
0.0,58.38,2194.82,1
0.0,0.0,2171.1,1
0.0,0.0,2156.39,1
0.0,2136.96,2136.96,1
0.0,1881.15,2136.23,1
0.0,171.44,2131.63,1
0.0,156.48,2129.03,1
0.0,12.36,2115.45,1
0.0,300.9,2106.3,1
0.0,31.54,2105.39,1
0.0,350.28,2101.68,1
0.0,1672.96,2097.07,1
0.0,0.0,2089.72,1
0.0,0.0,2086.24,1
0.0,257.08,2083.21,1
0.0,93.01,2082.35,1
0.0,15.03,2074.4,1
0.0,1640.7,2056.22,1
0.0,0.0,2053.76,1
0.0,1725.0,2037.05,1
0.0,95.99,2023.24,1
0.0,84.96,1968.28,1
823.65,0.0,1941.07,1
0.0,119.99,1921.6,1
0.0,0.0,1915.98,1
0.0,0.0,1915.4,1
0.0,1889.7,1908.6,1
0.0,75.43,1905.64,1
0.0,0.0,1881.23,1
0.0,30.07,1864.68,1
0.0,68.58,1862.37,1
0.0,46.1,1845.87,1
0.0,120.35,1819.25,1
0.0,55.08,1813.04,1
0.0,0.0,1808.3,1
0.0,114.97,1804.84,1
0.0,191.72,1774.17,1
0.0,240.61,1769.11,1
0.0,60.71,1767.54,1
0.0,0.0,1751.4,1
0.0,128.1,1746.29,1
0.0,102.08,1735.76,1
0.0,108.6,1722.36,1
0.0,0.0,1715.89,1
0.0,1449.0,1711.12,1
0.0,30.99,1710.72,1
0.0,63.5,1673.38,1
0.0,211.05,1662.37,1
0.0,175.14,1637.53,1
0.0,1620.01,1636.21,1
0.0,177.32,1590.03,1
0.0,58.97,1541.68,1
0.0,145.83,1537.95,1
0.0,0.0,1517.16,1
0.0,0.0,1504.5,1
0.0,133.48,1494.11,1
0.0,0.0,1448.46,1
0.0,0.0,1440.46,1
0.0,0.0,1435.69,1
0.0,1435.44,1435.44,1
0.0,1153.78,1431.53,1
0.0,0.0,1423.67,1
0.0,95.97,1396.66,1
273.24,431.56,1380.03,1
0.0,159.78,1372.89,1
0.0,1161.5,1371.62,1
0.0,164.85,1368.06,1
0.0,40.01,1367.92,1
0.0,159.78,1364.72,1
0.0,35.62,1340.19,1
0.0,121.46,1336.06,1
0.0,155.12,1330.0,1
705.24,12.19,1328.75,1
0.0,0.0,1317.05,1
0.0,154.05,1311.38,1
0.0,31.36,1298.98,1
0.0,0.0,1293.2,1
0.0,33.53,1270.39,1
0.0,113.9,1265.43,1
0.0,100.83,1264.25,1
0.0,145.95,1256.2,1
0.0,32.97,1243.9,1
